tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00376963666-01,376963666,1,s0078,17-07-2024,0.624573,,3434.56,,2460434.56,,0.215921,,4.41795,,77.0495,,0.990105,,0.785707,,0.392854,,20599.2,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4157764,0.6838936,-0.7937838,0.2922514,28,mandel-agol_geometric_transit_model,TRUE,72.52218,1691.419,3237.511,38.38802,160.2699,62.55185,419,447.0749,84.4698,,0,,0,,0,,5,1,6746,347.617,3.48782,0.145412,0,0,3.58348,0.353417,3.13E-02,1.09E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.624511838,-1,3434.561597,-1,2460434.562,-1,0.784942764,-1,0.334697916,-1,22103.38222,-1,TRUE,30291,3370,155.7652,55754.47,0.0015886,1.101493,293.6624,-115.6282,-0.06148,-0.0729396,15.16679,42.71756,323.8572,2.48E-06,1.35E-05,0,-1,0,-1,0,0,1.61E-236,7.378033,-2.467185,1.376814,29,15.97848,13.84874,-0.2357359,2.500001,-0.3234648,2.500006,0.4002511,2.500004,0.4347799,2.5,0.4386065,2.500005,0.6175833,2.500003
00376963666-02,376963666,2,s0078,17-07-2024,0.624512,,3434.5,,2460434.5,,7.21E-02,,10.2043,,89.4385,,0.1,,0.5,,3.40E-02,,0,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4157764,0.6838936,-0.7937838,0.2922514,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,41.12097,192.5907,361.6571,260,1866.021,28.2048,,1.62E-02,,4433.31,,91292,,5,1,6746,347.617,3.48782,0.145412,0,0,3.58348,0.353417,3.13E-02,1.09E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.624511861,-1,3434.505864,-1,2460434.506,-1,1.026576146,-1,0.503681085,-1,185553.8416,-1,TRUE,155506,1748,16.88188,9438.789,-0.0423842,0.8305967,24.74327,-20.18152,0.12081,0.135394,25.88759,68.92559,0,1.86812E-07,2.48E-06,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,-0.4143941,-2.971117,-0.2239912,2.500001,-0.3430233,2.500008,0.4096792,2.500006,0.4339384,2.500001,0.3994001,2.500007,0.5897652,2.500004
00376963666-03,376963666,3,s0078,17-07-2024,0.624449,,3434.63,,2460434.63,,0.171662,,5.03888,,78.668,,0.990105,,0.606535,,0.303267,,13005.7,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4157764,0.6838936,-0.7937838,0.2922514,19,mandel-agol_geometric_transit_model,TRUE,23.70549,618.322,982.1379,19.50127,75.72659,250.4311,144,1007.638,67.1554,,0,,0,,0,,5,1,6746,347.617,3.48782,0.145412,0,0,3.58348,0.353417,3.13E-02,1.09E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.624511861,-1,3434.601155,-1,2460434.601,-1,1.775447648,-1,0.615139762,-1,111668.6658,-1,TRUE,85157,1427,6.42E-02,79.14458,0.0159527,0.8197477,11.42486,-10.91709,0.44741,0.0697688,19.89143,31.47183,0.01652609,0,3.61E-07,0,-1,0,-1,0,0,1.82E-134,7.378033,-2.467185,1.376814,29,-1.531133,0.7359169,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
00376963666-04,376963666,4,s0078,17-07-2024,0.624837,,3434.45,,2460434.45,,0.202165,,2.37854,,65.401,,0.990105,,1.53104,,0.765519,,18066.4,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4157764,0.6838936,-0.7937838,0.2922514,29,mandel-agol_geometric_transit_model,TRUE,13.67197,1462.312,2844.295,7.011546,18.95162,74.66535,67,218.8486,79.0884,,0,,0,,0,,5,1,6746,347.617,3.48782,0.145412,0,0,3.58348,0.353417,3.13E-02,1.09E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.625086574,-1,3434.452905,-1,2460434.453,-1,1.881905183,-1,0.764143202,-1,78817.39767,-1,TRUE,72255,1414,0.2591427,285.6963,0.107308,0.6530603,4.45643,-6.784827,0.21977,0.243727,34.24784,15.53179,3.612193,1.35E-05,0,0,-1,0,-1,0,0,2.35E-39,7.378033,-2.467185,1.376814,29,0.5041714,4.594459,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
00376963666-05,376963666,5,s0078,17-07-2024,0.624486,,3434.67,,2460434.67,,0.203429,,2.63315,,67.9129,,0.990105,,1.3557,,0.677848,,18292.2,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4157764,0.6838936,-0.7937838,0.2922514,27,mandel-agol_geometric_transit_model,TRUE,20.88266,1217.444,2650.282,8.594604,34.37694,37.39972,254,158.2857,79.5829,,0,,0,,0,,5,1,6746,347.617,3.48782,0.145412,0,0,3.58348,0.353417,3.13E-02,1.09E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.624368183,-1,3434.672529,-1,2460434.673,-1,0.987382083,-1,0.452612321,-1,72503.45891,-1,TRUE,11718,1659,0.7282836,471.9109,0.0011459,0.4600406,3.01936,-1.995089,5.83E-02,0.0520604,34.17633,14.88209,12.13106,3.61E-07,1.86812E-07,0,-1,0,-1,0,0,1.04E-36,7.378033,-2.467185,1.376814,29,-0.784681,-0.1114396,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1
00376971463-01,376971463,1,s0078,17-07-2024,0.568644,,3434.65,,2460434.65,,7.53E-02,,1.24399,,37.2587,,0.990105,,2.56591,,1.28295,,2480.73,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4551498,0.3797204,-0.245828,3.80E-02,32,mandel-agol_geometric_transit_model,TRUE,45.60599,5931.014,7087.298,40.58902,175.5225,176.0477,1394,1351.502,13.9567,,1.42E-02,,2985.83,,18783.6,,1,1,6195,222.436,4.05287,9.12E-02,0,0,1.69826,7.85E-02,0.2425858,5.22E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.568727314,-1,3434.648764,-1,2460434.649,-1,2.620835873,-1,1.073842164,-1,2708.658177,-1,TRUE,13768,6335,-1.275697,-65.36039,-1.57194,0.9184488,2.12554,-4.193501,0.42287,0.200649,5.915274,17.01165,34.7085,0,0,0,-1,0,-1,0,0,4.73E-34,9.580379,-1.010089,1.488291,32,34.5412,7.990516,0.7467958,2.500226,22.01029,2.502528,22.02296,2.502526,1.539525,2.500223,21.90407,2.502527,21.95811,2.502516
00376976979-01,376976979,1,s0078,17-07-2024,5.09028,,3439.17,,2460439.17,,0.5,,16.6515,,89.6559,,0.1,,3.5,,1.17787,,1657730,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0,0,0,0,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,266.5363,6314.625,1.87914,314,8683.793,69.7573,,5.98E-02,,1220.3,,524.072,,2,1,5983,123,4.26643,0,0,0,1.27796,0,0.5271236,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,5.090275288,-1,3439.169686,-1,2460439.17,-1,4.757684244,-1,2.033846295,-1,1509855.527,-1,TRUE,14635310,2797,82.4004,655047.1,0.0166676,1.127382,99.16636,-51.73396,2.60275,2.48053,159.0509,274.0382,0,4.54E-05,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,0,4.454128,2.500203,-7.341992,2.500191,8.587439,2.500195,-15.53424,2.500056,-13.22389,2.500189,20.40058,2.500112
00376976979-02,376976979,2,s0078,17-07-2024,5.08889,,3436.68,,2460436.68,,0.5,,16.647,,89.6558,,0.1,,3.5,,1.17787,,993950,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0,0,0,0,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,169.895,2524.883,711.0347,409,3882.089,69.7573,,5.98E-02,,1220.41,,524.262,,2,1,5983,123,4.26643,0,0,0,1.27796,0,0.5271236,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,5.088886411,-1,3436.685564,-1,2460436.686,-1,4.758774951,-1,1.855433101,-1,843286.4535,-1,TRUE,1571991,3202,2.09815,17258.21,0.0506313,0.5476756,2.57619,-3.432353,-0.61113,-0.409745,101.7561,182.149,0,0,4.54E-05,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,39.38914,38.20866,4.566774,2.500261,-7.935769,2.500412,9.155973,2.500375,-15.55968,2.500125,-13.71827,2.50041,20.74354,2.50025
00376976984-01,376976984,1,s0078,17-07-2024,5.09028,,3439.17,,2460439.17,,0.350931,,17.4807,,89.6722,,0.1,,3,,0.786503,,381083,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5044502,0.1769821,5.38E-02,-9.00E-02,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,256.3552,5820.083,0.33114,269,5659.638,59.8132,,5.98E-02,,1346.09,,775.913,,2,1,5971,126.856,4.09252,7.39E-02,0,0,1.56125,7.38E-02,0.2890997,5.10E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,5.090275288,-1,3439.1696,-1,2460439.17,-1,4.717741066,-1,2.004713077,-1,347752.7115,-1,TRUE,75442,2377,173.8382,169984.5,-0.694616,0.9172626,169.5425,-51.75094,2.60275,2.47636,155.4061,268.017,0,2.44E-07,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,130.9115,28.53354,4.455055,2.500204,-7.334127,2.500192,8.581196,2.500196,-0.1053778,2.500056,0.370512,2.50019,0.385206,2.50018
00376976984-02,376976984,2,s0078,17-07-2024,5.09015,,3436.68,,2460436.68,,0.446679,,9.90771,,86.5345,,0.59889,,5.19346,,2.59673,,200172,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5044502,0.1769821,5.38E-02,-9.00E-02,4,mandel-agol_geometric_transit_model,TRUE,180.554,2384.617,2809.229,160.5909,2231.957,595.8306,409,4539.974,76.1326,,0.0598133,,1346.1,,775.938,,2,1,5971,126.856,4.09252,7.39E-02,0,0,1.56125,7.38E-02,0.2890997,5.10E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,5.090275299,-1,3436.6833,-1,2460436.683,-1,4.765735004,-1,1.864958671,-1,194432.4666,-1,TRUE,12237,3200,2.908995,4947.764,0.060033,0.5775065,3.1387,-2.689581,-0.54724,-0.409745,94.42546,169.3857,0.7552217,0,2.44E-07,1.680112,0.5773925,2369.471,197.7777,1.177902,5.023383,0,8.082861,0.6910542,1.081228,4,119.4367,20.74122,4.610924,2.500268,-7.875227,2.500442,9.125777,2.500397,-8.79E-02,2.500134,-7.12E-02,2.50044,0.1130831,2.500255
00376995117-01,376995117,1,s0078,17-07-2024,0.654226,,3434.34,,2460434.34,,0.581735,,2.47923,,73.8434,,0.68988,,3.20194,,1.60097,,264934,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4098005,0.6214424,-0.6719607,0.2317264,28,mandel-agol_geometric_transit_model,TRUE,95.41521,10296.14,11561.91,73.8427,595.8661,530.1437,1619,5652.133,97.4611,,1.68E-02,,2885.31,,16379.1,,2,1,6845,130,4.23632,0,0,0,1.53463,0,0.4095587,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.654139698,-1,3434.342266,-1,2460434.342,-1,2.867338056,-1,1.219404177,-1,257001.4652,-1,TRUE,20653,6295,18.76264,35483.76,1.18704,4.755784,20.04597,-10.91901,0.32775,0.256921,16.66682,68.71488,0.1111999,0,3.69E-08,0.5812215,0.3794435,3895.098,640.0076,-1.103665,1.572024,-1,-1,-1,-1,-1,76.32632,48.80895,7.675076,2.500418,3.701165,2.500284,8.520881,2.500393,-6.31E-02,2.500088,0.690189,2.500283,0.6930683,2.500281
00376995117-02,376995117,2,s0078,17-07-2024,0.654261,,3434.67,,2460434.67,,0.289366,,1.82749,,60.5741,,0.897839,,3.10097,,1.55049,,54142.6,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.4098005,0.6214424,-0.6719607,0.2317264,28,mandel-agol_geometric_transit_model,TRUE,20.5929,4726.971,4225.728,12.06013,43.22106,27.3332,1611,1921.108,48.479,,1.68E-02,,2885.26,,16377.9,,2,1,6845,130,4.23632,0,0,0,1.53463,0,0.4095587,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.65413968,-1,3434.669749,-1,2460434.67,-1,3.02383624,-1,1.219094211,-1,67036.49931,-1,TRUE,5339,4621,-1,0,0,-1,0,0,0.32705,0.327047,4.542151,10.14655,0.8385899,3.69E-08,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,27.71248,19.04196,7.875129,2.501398,2.34539,2.503831,8.216965,2.501596,0.06387814,2.501044,-0.5441771,2.503829,0.5479135,2.503791
00376995122-01,376995122,1,s0078,17-07-2024,0.654143,,3434.34,,2460434.34,,0.495392,,2.24315,,66.175,,0.906109,,3.09031,,1.54515,,133506,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5778707,-0.10852,0.4532655,-0.2517423,28,mandel-agol_geometric_transit_model,TRUE,54.54202,7884.58,9565.742,46.57207,227.7474,206.6124,1619,2085.548,78.742,,0.0148047,,2489.02,,9070.6,,2,1,5688,122,4.11608,0,0,0,1.45598,0,0.3272836,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.654139698,-1,3434.342284,-1,2460434.342,-1,2.863011032,-1,1.212247554,-1,136524.2561,-1,TRUE,14530,6297,11.16786,19867.38,-0.786675,2.096814,11.59915,-6.624681,0.32498,0.252755,10.50227,41.21294,0.1303455,0,1.19701E-07,0.3863711,1.632968,3034.034,3206.438,-0.3757753,0.1699506,-1,-1,-1,-1,-1,-12.40484,70.01545,7.649554,2.500414,3.707439,2.500279,8.500634,2.500389,25.59895,2.500087,-20.60383,2.500277,32.86068,2.500162
00376995122-02,376995122,2,s0078,17-07-2024,0.654204,,3434.67,,2460434.67,,0.173247,,1.7513,,61.5961,,0.833062,,2.82893,,1.41447,,27535.2,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5778707,-0.10852,0.4532655,-0.2517423,28,mandel-agol_geometric_transit_model,TRUE,17.08059,5108.058,4456.226,14.28715,45.62053,24.84889,1609,2084.511,27.5375,,0.0148057,,2488.95,,9069.49,,2,1,5688,122,4.11608,0,0,0,1.45598,0,0.3272836,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.65413968,-1,3434.668914,-1,2460434.669,-1,3.154333214,-1,1.276610303,-1,38519.30849,-1,TRUE,5680,4888,-1,0,0,-1,0,0,0.32705,0.327047,4.301957,10.69611,1.084111,1.19701E-07,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,-6.075922,21.66324,7.785829,2.501331,2.428742,2.503562,8.155852,2.501529,25.6683,2.500978,-21.7428,2.50356,33.63943,2.502057
00377055044-01,377055044,1,s0078,17-07-2024,0.747863,,3434.49,,2460434.49,,0.406691,,5.40712,,88.9403,,0.1,,1.5,,0.440375,,383954,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0,0,0,0,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,508.965,23364.23,23094.14,1079,43545.46,47.0978,,0.0146581,,1767.66,,2307.34,,1,1,4709,123,4.26186,0,0,0,1.0608,0,0.6283855,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.747863054,-1,3434.493857,-1,2460434.494,-1,2.528889,-1,1.130080041,-1,354721.5072,-1,TRUE,75300,6495,2.260806,1366.693,-0.0500884,0.6060313,2.33038,-1.985637,0.16525,0.517285,154.8982,569.5524,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,256.6877,37.56671,2.038018,2.500042,4.1714,2.50005,4.642639,2.500048,5.60E-02,2.500015,-0.5828921,2.500047,0.5855771,2.500047
00377165377-01,377165377,1,s0078,17-07-2024,1.18735,,3434.29,,2460434.29,,0.189512,,2.22114,,70.2958,,0.748888,,4.15242,,1.40151,,35641.3,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.645802,-0.3820027,0.8277807,-0.3927096,16,mandel-agol_geometric_transit_model,TRUE,21.36552,7966.616,9489.164,22.05247,52.72673,56.69388,1540,1386.101,16.573,,2.15E-02,,1452.28,,1051.29,,1,1,5393,123,4.60387,0,0,0,0.801053,0,1.828978,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.187499404,-1,3434.288389,-1,2460434.288,-1,4.539208348,-1,1.730875385,-1,52234.51396,-1,TRUE,12965,6412,1.940465,2806.245,-0.138281,1.316931,2.29439,-3.504616,0.74164,0.365255,7.002699,12.97233,25.20788,0,0,2.600233,1.355274,2851.306,377.1816,1.180745,3.694938,4.52E-26,8.725936,-0.1120305,1.24663,16,14.48566,14.52749,9.618211,2.504033,5.89954,2.507647,11.28337,2.505021,-3.08065,2.50304,24.55882,2.507643,24.75128,2.507571
00377165380-01,377165380,1,s0078,17-07-2024,1.18752,,3434.29,,2460434.29,,0.154252,,1.82094,,61.0535,,0.881322,,4.41592,,2.20796,,19686.8,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.5094005,0.1576623,8.22E-02,-0.1017074,16,mandel-agol_geometric_transit_model,TRUE,17.45883,5979.582,7169.542,15.21321,33.03638,30.66576,1316,1109.76,28.0465,,2.25E-02,,2253.61,,6095.83,,1,1,5940,122,4.0284,0,0,0,1.66551,0,0.2338043,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.187499404,-1,3434.292422,-1,2460434.292,-1,4.338798457,-1,1.582710247,-1,21116.37035,-1,TRUE,13208,6419,2.030404,1690.449,0.0941534,0.9827107,2.61502,-2.930966,0.63053,0.331921,5.238177,10.83446,11.10378,0,0,0.600088,0.4098437,3066.706,527.3828,-0.9757671,1.535861,3.64E-19,8.65612,-0.0877661,1.231312,16,-0.2165459,19.55704,9.674533,2.504547,5.735738,2.508789,11.24701,2.505651,32.50207,2.503564,11.12444,2.508785,34.35313,2.504112
00377165381-01,377165381,1,s0078,17-07-2024,1.18745,,3434.29,,2460434.29,,0.269576,,2.2114,,71.3428,,0.707439,,4.7829,,1.9974,,73041.3,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6457986,-0.3508387,0.7731434,-0.3703097,16,mandel-agol_geometric_transit_model,TRUE,45.59689,8280.708,9971.667,39.72652,147.565,230.5966,1316,1391.884,65.5317,,0.0214331,,2422.42,,8138.04,,1,1,5386,125,3.71122,0,0,0,2.22673,0,8.42E-02,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.187499404,-1,3434.288234,-1,2460434.288,-1,4.543962709,-1,1.654806279,-1,76566.21162,-1,TRUE,14123,6418,1.615927,1867.786,0.286523,0.7531483,1.8846,-2.91092,0.71803,0.340255,9.81164,21.77287,231.3351,0,0,0.1099179,6.61E-02,2156.539,328.2581,-13.45709,-0.7983552,8.10E-92,7.75948,0.208709,1.062868,16,28.57129,15.13674,9.762377,2.504297,5.69599,2.508131,11.30258,2.505271,0.2288031,2.503313,-0.2264206,2.508127,0.3218962,2.505696
00377190150-01,377190150,1,s0078,17-07-2024,1.89182,,3434.45,,2460434.45,,0.184731,,1.94034,,59.7883,,0.976372,,5.95041,,2.9752,,15966.9,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.569091,-7.66E-02,0.4084525,-0.2350311,10,mandel-agol_geometric_transit_model,TRUE,15.11654,6782.177,7948.718,12.36575,22.57671,21.89413,1344,1193.149,25.5675,,3.02E-02,,1643.73,,1725.22,,1,1,5754,122,4.24481,0,0,0,1.26779,0,0.5055482,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.891665697,-1,3434.444848,-1,2460434.445,-1,5.13546198,-1,1.991479549,-1,14431.58509,-1,TRUE,13090,6374,0.458256,636.0869,-0.190967,0.3782564,1.27438,-1.994538,0.65275,0.518032,6.567423,9.00545,0.3185419,0,0,0.4898164,2.037452,2126.079,2211.38,-0.2504028,0.2180941,8.17E-16,7.974359,-0.5669858,1.201604,10,-12.40291,24.64671,-40.09137,2.518217,76.88955,2.500007,86.71402,2.503911,-44.59691,2.500001,81.95296,2.500003,93.30151,2.500003
00377190161-01,377190161,1,s0078,17-07-2024,1.89305,,3434.45,,2460434.45,,0.129795,,5.46496,,88.9515,,0.1,,3,,0.351202,,357511,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0,0,0,0,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,495.3994,21497.73,22596.36,898,214873.3,32.2484,,3.44E-02,,2484.46,,9004.3,,1,1,6920,132.395,3.90275,8.71E-02,0,0,2.27587,9.40E-02,0.1281157,2.62E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.893054605,-1,3434.445302,-1,2460434.445,-1,5.534105568,-1,2.281171966,-1,334690.0829,-1,TRUE,1807646,6091,2.435642,619.4844,-0.111791,0.777559,2.84962,-2.498204,0.65692,0.774977,144.7899,351.5835,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,485.3897,161.0638,-0.7592927,2.500004,-0.3167185,2.500005,0.8227004,2.500004,-0.2551396,2.500001,0.8745639,2.500003,0.9110204,2.500003
00377190164-01,377190164,1,s0078,17-07-2024,1.89341,,3434.44,,2460434.44,,0.527488,,3.27726,,75.6034,,0.814833,,6.06328,,3.03164,,182465,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.642281,-0.3424026,0.7620519,-0.3682685,10,mandel-agol_geometric_transit_model,TRUE,100.791,7124.609,7746.831,136.5619,1746.813,1032.484,1049,4576.316,102.846,,2.95E-02,,1870.35,,2892.11,,1,1,5444,122,3.91204,0,0,0,1.78597,0,0.1667883,0,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.893054605,-1,3434.445187,-1,2460434.445,-1,5.08551002,-1,2.047480018,-1,184371.3649,-1,TRUE,28833,6274,1.662127,5395.803,-0.0742768,0.5427566,2.11999,-2.435415,0.36942,0.463866,117.91,147.6385,201.3436,0,0,0.2435835,0.378438,2031.542,790.3772,-1.998786,0.2036544,0,7.906928,-0.8362331,1.229599,10,-203.5094,157.0245,-0.7821168,2.500004,-0.3158551,2.500005,0.8434875,2.500004,-48.90907,2.500001,-5.792726,2.500003,49.25092,2.500001
00377192658-01,377192658,1,s0078,17-07-2024,0.908638,,3434.65,,2460434.65,,0.136445,,3.98516,,88.5621,,0.1,,2,,0.246842,,620753,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0,0,0,0,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,447.3572,22108.83,47142.79,1109,239920.4,28.3509,,2.29E-02,,3224.68,,25554.6,,1,1,8011,129.053,4.16461,0.0752274,0,0,1.9033,0.0585327,0.2799642,4.93E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.908638477,-1,3434.652248,-1,2460434.652,-1,3.496107588,-1,1.371903354,-1,518795.9593,-1,TRUE,1485586000,5884,2.159459,1215.793,-0.227892,0.5602852,1.69384,-2.769387,-0.21252,0.438866,261.7899,343.368,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,273.6987,134.8268,-2.77467,2.50009,-2.121426,2.50001,3.492741,2.500061,-8.806686,2.500001,-4.006148,2.500005,9.675068,2.500002
00377192659-01,377192659,1,s0078,17-07-2024,1.8176,,3434.65,,2460434.65,,9.71E-02,,10.1333,,89.4346,,0.1,,1.5,,0.134329,,477121,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6415097,-0.2706245,0.2604462,-0.1012025,0,mandel-agol_geometric_transit_model,FALSE,-1,-1,-1,547.4951,25741.54,13568.77,383,59138.67,25.1647,,3.83E-02,,3127.52,,22611.2,,2,1,9004,140.487,4.04276,6.76E-02,0,0,2.375,6.78E-02,0.1694713,2.68E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.817602158,-1,3434.650121,-1,2460434.65,-1,3.024812223,-1,1.185940413,-1,321466.4158,-1,TRUE,1894594,3255,284.7213,58065.13,0.082522,1.260952,117.4129,-113.2486,0.9097,0.831921,195.3197,305.6375,0,18.04751,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,305.1151,109.1426,-2.876166,2.500097,-1.703336,2.50001,3.342705,2.500074,-2.30E-02,2.500001,2.310106,2.500005,2.310221,2.500005
00377192659-02,377192659,2,s0078,17-07-2024,0.908603,,3434.65,,2460434.65,,0.514246,,2.11143,,66.4967,,0.842042,,4.91135,,2.45567,,166700,,0,,0,,claret_tess_nonlinear_limb_darkening_model,0.6415097,-0.2706245,0.2604462,-0.1012025,10,mandel-agol_geometric_transit_model,TRUE,172.2332,9292.802,9505.824,199.7296,3589.365,1136.499,599,43957.93,133.333,,2.41E-02,,3940.72,,56993.3,,2,1,9004,140.487,4.04276,6.76E-02,0,0,2.375,6.78E-02,0.1694713,2.68E-02,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.908638459,-1,3434.652065,-1,2460434.652,-1,3.659453239,-1,1.407792227,-1,187606.9992,-1,TRUE,101977,4281,-0.3109512,-48.76665,-0.095292,0.5067888,1.50948,-1.899045,0.33748,0.441644,45.76055,124.9576,0,0,18.04751,0,-1,0,-1,0,0,0,9.812917,-0.8001517,1.49153,20,413.4336,119.16,-2.743642,2.500089,-2.292406,2.50001,3.57529,2.500057,0.1262206,2.500002,1.43221,2.500005,1.437761,2.500005
